BJD - 2454833,Corrected Flux,error
2576.476636426, 0.989568209,
2576.497068278, 0.989432434,
2576.517500129, 0.989267187,
2576.537931980, 0.989512204,
2576.558363831, 0.989187797,
2576.578795681, 0.989654885,
2576.599227531, 0.989520835,
2576.619659480, 0.989415221,
2576.640091229, 0.989783539,
2576.701386773, 0.989742028,
2576.721818621, 0.989706105,
2576.742250568, 0.989953923,
2576.762682314, 0.989727677,
2576.783114161, 0.989313186,
2576.803546106, 0.989634383,
2576.823977852, 0.989577287,
2576.844409696, 0.989933386,
2576.864841641, 0.989876640,
2576.885273385, 0.990033614,
2576.905705228, 0.989415298,
2576.926137172, 0.989595824,
2576.946569015, 0.989727923,
2576.967000857, 0.990373648,
2576.987432699, 0.990455499,
2577.007864540, 0.989971886,
2577.028296382, 0.989774871,
2577.048728223, 0.989578282,
2577.069160063, 0.989683708,
2577.089592003, 0.989614488,
2577.110023742, 0.989583480,
2577.130455582, 0.989570406,
2577.150887520, 0.989848924,
2577.171319259, 0.990307174,
2577.191751097, 0.989902253,
2577.212183034, 0.989467570,
2577.232614771, 0.989803243,
2577.253046608, 0.989692809,
2577.273478444, 0.989675620,
2577.293910280, 0.990033514,
2577.314342116, 0.989689350,
2577.334773951, 0.989347630,
2577.355205786, 0.989439396,
2577.375637620, 0.989496642,
2577.416501287, 0.989810455,
2577.436933120, 0.989908778,
2577.457365053, 0.989724162,
2577.477796785, 0.989522791,
2577.498228617, 0.988744586,
2577.518660549, 0.989643739,
2577.539092280, 0.989706193,
2577.559524111, 0.989791394,
2577.579956041, 0.989216837,
2577.600387771, 0.989464516,
2577.620819600, 0.989604800,
2577.641251529, 0.989858070,
2577.661683258, 0.990118014,
2577.682115086, 0.990351961,
2577.702547014, 0.989941316,
2577.722978741, 0.990389424,
2577.743410569, 0.990086882,
2577.763842495, 0.990245896,
2577.784274321, 0.989497202,
2577.804706147, 0.989860995,
2577.845569798, 0.990146562,
2577.866001622, 0.990091605,
2577.886433447, 0.989296880,
2577.906865271, 0.990289789,
2577.927297194, 0.990107714,
2577.947728917, 0.990319033,
2577.968160740, 0.990042502,
2577.988592562, 0.989861907,
2578.009024384, 0.989933465,
2578.029456206, 0.989991994,
2578.049888027, 0.990097041,
2578.070319847, 0.990001055,
2578.090751568, 0.990039044,
2578.111183488, 0.990152745,
2578.152047126, 0.989677775,
2578.172478945, 0.990069317,
2578.192910763, 0.989894853,
2578.213342581, 0.989732857,
2578.233774399, 0.990151595,
2578.254206216, 0.989997468,
2578.274638033, 0.989925958,
2578.295069949, 0.989530946,
2578.315501665, 0.990178228,
2578.335933481, 0.990047015,
2578.356365396, 0.990380286,
2578.376797111, 0.989605816,
2578.397228925, 0.990086489,
2578.417660839, 0.991162328,
2578.438092553, 0.989964853,
2578.458524366, 0.989845491,
2578.478956279, 0.990130077,
2578.499387991, 0.990134619,
2578.519819803, 0.990052688,
2578.540251715, 0.989832101,
2578.560683426, 0.990179054,
2578.581115337, 0.990082212,
2578.601547148, 0.990012232,
2578.642410768, 0.990066824,
2578.662842577, 0.990355731,
2578.683274386, 0.990173315,
2578.703706194, 0.989722794,
2578.724138002, 0.989979174,
2578.744569810, 0.990032655,
2578.765001718, 0.990172296,
2578.785433425, 0.990053627,
2578.805865231, 0.990374905,
2578.826297038, 0.989890941,
2578.846728843, 0.990068396,
2578.867160549, 0.990156369,
2578.887592454, 0.990117344,
2578.908024258, 0.989830914,
2578.928455963, 0.989896052,
2578.948887867, 0.989731047,
2578.969319670, 0.989881422,
2578.989751473, 0.989873495,
2579.010183276, 0.989843702,
2579.030615078, 0.990011525,
2579.051046880, 0.989905009,
2579.071478682, 0.990037171,
2579.091910483, 0.989900075,
2579.112342284, 0.989814765,
2579.132774184, 0.990021737,
2579.153205885, 0.989957682,
2579.173637684, 0.989973879,
2579.194069583, 0.990086861,
2579.214501282, 0.989827437,
2579.234933081, 0.989860076,
2579.255364979, 0.989912840,
2579.275796677, 0.989819082,
2579.296228474, 0.989795519,
2579.316660371, 0.989889751,
2579.337092068, 0.989917623,
2579.377955760, 0.989724408,
2579.398387455, 0.989786007,
2579.418819350, 0.990039986,
2579.439251145, 0.989861213,
