BJD - 2457000,PDC_SAP flux,error,Quality Flag
1429.738305,11104254,359.95667,0
1429.739694,11103007,359.92325,0
1429.741082,11104476,359.95526,0
1429.742471,11100343,359.87173,0
1429.74386,11104017,359.9528,0
1429.745249,11104484,359.95694,0
1429.746638,11105005,359.97174,0
1429.748027,11102956,359.91486,0
1429.749416,11101282,359.89542,0
1429.750805,11103698,359.9371,0
1429.752194,11104059,359.9443,0
1429.753583,11104754,359.9651,0
1429.754971,11103706,359.938,0
1429.75636,11101795,359.91306,0
1429.757749,11103239,359.935,0
1429.759138,11105110,359.96365,0
1429.760527,11104403,359.95038,0
1429.761916,11105673,359.9813,0
1429.763305,11103393,359.9293,0
1429.764694,11104598,359.96707,0
1429.766083,11103663,359.9467,0
1429.767471,11104733,359.9695,0
1429.76886,11104205,359.9529,0
1429.770249,11104964,359.9755,0
1429.771638,11103197,359.94373,0
1429.773027,11103026,359.94202,0
1429.774416,11103305,359.93442,0
1429.775805,11104383,359.9538,0
1429.777194,11103282,359.93274,0
1429.778583,11103606,359.9376,0
1429.779972,11101919,359.90936,0
1429.78136,11102275,359.90472,0
1429.782749,11105205,359.97324,0
1429.784138,11103094,359.93478,0
1429.785527,11104820,359.9589,0
1429.786916,11104531,359.95663,0
1429.788305,11103459,359.93762,0
1429.789694,11102900,359.947,0
1429.791083,11104571,359.96387,0
1429.792472,11104261,359.95013,0
1429.79386,11098568,359.8501,0
1429.795249,11106570,360.0029,0
1429.796638,11103872,359.94617,0
1429.798027,11105434,359.9683,0
1429.799416,11105188,359.96625,0
1429.800805,11107564,360.0182,0
1429.802194,11105340,359.97565,0
1429.803583,11106812,359.9957,0
1429.804972,11105323,359.97644,0
1429.806361,11105032,359.97034,0
1429.807749,11106042,359.98712,0
1429.809138,11106096,359.9901,0
1429.810527,11104818,359.97943,0
1429.811916,11106475,360.00064,0
1429.813305,11104927,359.9659,0
1429.814694,11106067,359.98523,0
1429.816083,11106310,359.99734,0
1429.817472,11104734,359.96558,0
1429.818861,11104671,359.94955,0
1429.820249,11104112,359.95392,0
1429.821638,11105599,359.97815,0
1429.823027,11102131,359.9059,0
1429.824416,11102697,359.91995,0
1429.825805,11105457,359.98105,0
1429.827194,11101945,359.91425,0
1429.828583,11101395,359.90594,0
1429.829972,11104127,359.9382,0
1429.831361,11104048,359.95773,0
1429.832749,11102723,359.92108,0
1429.834138,11104626,359.96542,0
1429.835527,11106189,359.99615,0
1429.836916,11105221,359.97668,0
1429.838305,11104451,359.95547,0
1429.839694,11106964,360.00974,0
1429.841083,11106480,360.00256,0
1429.842472,11105486,359.97827,0
1429.843861,11103195,359.9357,0
1429.84525,11106240,359.997,0
1429.846638,11106117,359.99033,0
1429.848027,11105020,359.96387,0
1429.849416,11106863,360.00067,0
1429.850805,11106784,359.99945,0
1429.852194,11106681,360.0011,0
1429.853583,11104856,359.9631,0
1429.854972,11104833,359.96866,0
1429.856361,11106231,359.9976,0
1429.85775,11102982,359.93317,0
1429.859138,11107073,360.0062,0
1429.860527,11106088,359.98193,0
1429.861916,11104361,359.9611,0
1429.863305,11105828,359.9874,0
1429.864694,11104968,359.9676,0
1429.866083,11107039,360.00195,0
1429.867472,11106231,359.99356,0
1429.868861,11107805,360.0239,0
1429.87025,11106415,359.99057,0
1429.871639,11106499,360.00186,0
1429.873027,11106843,360.0103,0
1429.874416,11104613,359.95624,0
1429.875805,11106526,360.00504,0
1429.877194,11106653,359.99188,0
1429.878583,11104518,359.95544,0
1429.879972,11105805,359.98972,0
1429.881361,11106429,359.98764,0
1429.88275,11107578,360.01453,0
1429.884139,11107883,360.02728,0
1429.885527,11101205,359.89645,0
1429.886916,11107490,360.02457,0
1429.888305,11107208,360.00754,0
1429.889694,11107834,360.03094,0
1429.891083,11105842,359.9893,0
1429.892472,11106995,360.0124,0
1429.893861,11106069,359.9889,0
1429.89525,11107607,360.01654,0
1429.896639,11106768,360.00198,0
1429.898027,11106160,359.99802,0
1429.899416,11106690,360.00623,0
1429.900805,11108980,360.0547,0
1429.902194,11103852,359.9453,0
1429.903583,11107820,360.03403,0
1429.904972,11107963,360.02957,0
1429.906361,11108602,360.0293,0
1429.90775,11107943,360.03238,0
1429.909139,11107837,360.03195,0
1429.910528,11108819,360.0427,0
1429.911916,11108816,360.05884,0
1429.913305,11108803,360.04477,0
1429.914694,11107762,360.02707,0
1429.916083,11107580,360.02252,0
1429.917472,11106149,360.00842,0
1429.918861,11106241,360.00574,0
1429.92025,11107475,360.0285,0
1429.921639,11109215,360.0602,0
1429.923028,11108493,360.05405,0
1429.924416,11107265,360.02698,0
1429.925805,11102089,359.914,0
1429.927194,11104961,359.98477,0
1429.928583,11106964,360.02197,0
1429.929972,11106198,360.00916,0
1429.931361,11105380,359.99707,0
1429.93275,11106432,360.01404,0
1429.934139,11107628,360.02612,0
1429.935528,11108329,360.03973,0
1429.936916,11108766,360.0522,0
1429.938305,11106881,360.0207,0
1429.939694,11106719,360.00677,0
1429.941083,11108891,360.05765,0
1429.942472,11109567,360.0668,0
1429.943861,11109060,360.0574,0
1429.94525,11108487,360.05133,0
1429.946639,11105829,360.00168,0
1429.948028,11106424,360.0146,0
1429.949417,11109238,360.0535,0
1429.950805,11107201,360.0075,0
1429.952194,11108565,360.054,0
1429.953583,11105062,359.97586,0
1429.954972,11106057,360.00174,0
1429.956361,11108731,360.0427,0
1429.95775,11105079,359.99838,0
1429.959139,11106253,360.00824,0
1429.960528,11107278,360.0239,0
1429.961917,11108828,360.05875,0
1429.963305,11108402,360.05304,0
1429.964694,11109579,360.06973,0
1429.966083,11107353,360.02386,0
1429.967472,11106971,360.02307,0
1429.968861,11107642,360.02875,0
1429.97025,11103628,359.9621,0
1429.971639,11106593,360.0131,0
1429.973028,11108358,360.0466,0
1429.974417,11104152,359.97168,0
1429.975805,11106727,360.0103,0
1429.977194,11103424,359.9608,0
1429.978583,11109587,360.07614,0
1429.979972,11108693,360.05066,0
1429.981361,11115271,360.15854,0
1429.98275,11107308,360.0315,0
1429.984139,11102030,359.93845,0
1429.985528,11106215,360.0112,0
1429.986917,11109100,360.0665,0
1429.988306,11107866,360.04282,0
1429.989694,11108907,360.06604,0
1429.991083,11107523,360.03262,0
1429.992472,11109112,360.0704,0
1429.993861,11105622,360.00018,0
1429.99525,11107958,360.04675,0
1429.996639,11107566,360.04236,0
1429.998028,11107443,360.03073,0
1429.999417,11108873,360.05716,0
1430.000806,11108509,360.05563,0
1430.002194,11108667,360.0633,0
1430.003583,11109357,360.06525,0
1430.004972,11108452,360.04245,0
1430.006361,11107349,360.03204,0
1430.00775,11107876,360.0466,0
1430.009139,11106909,360.01614,0
1430.010528,11107502,360.0437,0
1430.011917,11107434,360.03284,0
1430.013306,11108671,360.03973,0
1430.014695,11101284,359.90817,0
1430.016083,11108982,360.04962,0
1430.017472,11110189,360.07977,0
1430.018861,11102242,359.9394,0
1430.02025,11111241,360.1045,0
1430.021639,11108004,360.02875,0
1430.023028,11107729,360.0386,0
1430.024417,11109215,360.07343,0
1430.025806,11108697,360.05408,0
1430.027195,11109669,360.078,0
1430.028583,11110855,360.10742,0
1430.029972,11107784,360.0472,0
1430.031361,11110259,360.08795,0
1430.03275,11109516,360.0809,0
1430.034139,11109346,360.0806,0
1430.035528,11109163,360.05444,0
1430.036917,11108588,360.05255,0
1430.038306,11107592,360.03232,0
1430.039695,11108659,360.06503,0
1430.041083,11106158,360.02454,0
1430.042472,11107906,360.04565,0
1430.043861,11110277,360.0872,0
1430.04525,11110256,360.09543,0
1430.046639,11109853,360.07446,0
1430.048028,11108370,360.0549,0
1430.049417,11107778,360.04825,0
1430.050806,11108725,360.0561,0
1430.052195,11108446,360.06616,0
1430.053584,11109950,360.0879,0
1430.054972,11110739,360.09604,0
1430.056361,11108877,360.05844,0
1430.05775,11110304,360.08972,0
1430.059139,11110069,360.06876,0
1430.060528,11110510,360.1043,0
1430.061917,11106198,360.0241,0
1430.063306,11106907,360.02847,0
1430.064695,11108385,360.0607,0
1430.066084,11111571,360.11588,0
1430.067472,11108063,360.04758,0
1430.068861,11105026,359.97528,0
1430.07025,11110343,360.0965,0
1430.071639,11109116,360.07416,0
1430.073028,11110122,360.09116,0
1430.074417,11109820,360.08597,0
1430.075806,11109405,360.07498,0
1430.077195,11111535,360.1164,0
1430.078584,11111719,360.1145,0
1430.079972,11109413,360.08102,0
1430.081361,11110683,360.10193,0
1430.08275,11106300,360.0124,0
1430.084139,11110930,360.1089,0
1430.085528,11110786,360.0985,0
1430.086917,11111009,360.10953,0
1430.088306,11109286,360.05215,0
1430.089695,11107362,360.0305,0
1430.091084,11111647,360.1265,0
1430.092473,11109566,360.0789,0
1430.093861,11110906,360.09497,0
1430.09525,11109045,360.06558,0
1430.096639,11111725,360.12802,0
1430.098028,11110885,360.09616,0
1430.099417,11108785,360.07864,0
1430.100806,11110906,360.0982,0
1430.102195,11108720,360.0592,0
1430.103584,11111389,360.10327,0
1430.104973,11110533,360.09546,0
1430.106361,11111564,360.11142,0
1430.10775,11104159,359.9797,0
1430.109139,11110894,360.10718,0
1430.110528,11109744,360.093,0
1430.111917,11111632,360.12268,0
1430.113306,11109921,360.08524,0
1430.114695,11110725,360.0895,0
1430.116084,11109336,360.08096,0
1430.117473,11107977,360.04327,0
1430.118861,11111201,360.11816,0
1430.12025,11110182,360.09015,0
1430.121639,11111550,360.1001,0
1430.123028,11112062,360.1225,0
1430.124417,11107429,360.03156,0
1430.125806,11107049,360.03558,0
1430.127195,11105071,359.9997,0
1430.128584,11109374,360.0639,0
1430.129973,11110033,360.08173,0
1430.131362,11113257,360.15448,0
1430.13275,11112389,360.13068,0
1430.134139,11111839,360.12473,0
1430.135528,11110541,360.07602,0
1430.136917,11111670,360.1106,0
1430.138306,11108658,360.0444,0
1430.139695,11111241,360.11713,0
1430.141084,11103751,359.98026,0
1430.142473,11106750,360.02243,0
1430.143862,11112271,360.12802,0
1430.14525,11112063,360.13928,0
1430.146639,11109616,360.08493,0
1430.148028,11110170,360.08868,0
1430.149417,11112065,360.14108,0
1430.150806,11109549,360.07736,0
1430.152195,11107747,360.04935,0
1430.153584,11109403,360.08902,0
1430.154973,11109457,360.08432,0
1430.156362,11112156,360.13483,0
1430.15775,11110426,360.08054,0
1430.159139,11108152,360.0509,0
1430.160528,11107535,360.0389,0
1430.161917,11109702,360.06842,0
1430.163306,11113333,360.15652,0
1430.164695,11111017,360.11426,0
1430.166084,11107670,360.02872,0
1430.167473,11109508,360.08084,0
1430.168862,11111372,360.10355,0
1430.17025,11109896,360.0712,0
1430.171639,11112405,360.1091,0
1430.173028,11113070,360.13126,0
1430.174417,11107006,360.0293,0
1430.175806,11103048,359.95547,0
1430.177195,11110428,360.08078,0
1430.178584,11109003,360.0456,0
1430.179973,11110956,360.07816,0
1430.181362,11109567,360.0475,0
1430.182751,11112609,360.1432,0
1430.184139,11110438,360.10562,0
1430.185528,11110855,360.0999,0
1430.186917,11109062,360.06116,0
1430.188306,11110807,360.09628,0
1430.189695,11110959,360.11136,0
1430.191084,11110706,360.0972,0
1430.192473,11112393,360.13174,0
1430.193862,11113132,360.1369,0
1430.195251,11112072,360.1266,0
1430.196639,11112118,360.12784,0
1430.198028,11110824,360.09546,0
1430.199417,11112305,360.13275,0
1430.200806,11110664,360.08597,0
1430.202195,11111823,360.086,0
1430.203584,11112120,360.11853,0
1430.204973,11112380,360.13086,0
1430.206362,11108677,360.04694,0
1430.207751,11113474,360.15112,0
1430.209139,11115441,360.19254,0
1430.210528,11113298,360.14783,0
1430.211917,11109506,360.0765,0
1430.213306,11105910,359.97168,0
1430.214695,11107780,360.03076,0
1430.216084,11109948,360.04773,0
1430.217473,11115160,360.18317,0
1430.218862,11111261,360.09085,0
1430.220251,11108364,360.05396,0
1430.22164,11111131,360.09933,0
1430.223028,11112479,360.12125,0
1430.224417,11110535,360.0754,0
1430.225806,11113193,360.1509,0
1430.227195,11109096,360.0648,0
1430.228584,11113532,360.14847,0
1430.229973,11113612,360.15375,0
1430.231362,11114992,360.1773,0
1430.232751,11111980,360.1208,0
1430.23414,11113285,360.15198,0
1430.235528,11112148,360.11963,0
1430.236917,11112704,360.1309,0
1430.238306,11109972,360.07242,0
1430.239695,11114321,360.17447,0
1430.241084,11114603,360.17685,0
1430.242473,11115028,360.1649,0
1430.243862,11112610,360.1272,0
1430.245251,11106846,360.01614,0
1430.24664,11110549,360.09784,0
1430.248028,11111435,360.11407,0
1430.249417,11112972,360.14346,0
1430.250806,11110973,360.0735,0
1430.252195,11109424,360.0548,0
1430.253584,11112872,360.12662,0
1430.254973,11114292,360.14496,0
1430.256362,11111700,360.0995,0
1430.257751,11104968,359.9699,0
1430.25914,11108226,360.0248,0
1430.260529,11112425,360.13797,0
1430.261917,11109449,360.0814,0
1430.263306,11114349,360.1722,0
1430.264695,11114164,360.16132,0
1430.266084,11109700,360.07993,0
1430.267473,11114218,360.14798,0
1430.268862,11117944,360.22128,0
1430.270251,11114545,360.16095,0
1430.27164,11116156,360.2026,0
1430.273029,11116859,360.20007,0
1430.274417,11112270,360.1117,0
1430.275806,11114706,360.1708,0
1430.277195,11113255,360.14688,0
1430.278584,11111021,360.1147,0
1430.279973,11113937,360.15994,0
1430.281362,11109698,360.08292,0
1430.282751,11113503,360.14725,0
1430.28414,11106995,360.038,0
1430.285529,11103768,359.9388,0
1430.286917,11111994,360.12463,0
1430.288306,11112989,360.1311,0
1430.289695,11110681,360.0938,0
1430.291084,11112292,360.13458,0
1430.292473,11113072,360.1507,0
1430.293862,11112978,360.13065,0
1430.295251,11111626,360.1149,0
1430.29664,11115455,360.19147,0
1430.298029,11111319,360.10965,0
1430.299417,11109063,360.06854,0
1430.300806,11113180,360.14,0
1430.302195,11110978,360.0938,0
1430.303584,11113646,360.1468,0
1430.304973,11112020,360.13196,0
1430.306362,11112141,360.12332,0
1430.307751,11111765,360.12167,0
1430.30914,11115311,360.17502,0
1430.310529,11110994,360.11606,0
1430.311918,11115235,360.2082,0
1430.313306,11113422,360.1619,0
1430.314695,11113853,360.1721,0
1430.316084,11111345,360.1277,0
1430.317473,11107760,360.0511,0
1430.318862,11114092,360.16736,0
1430.320251,11112722,360.1419,0
1430.32164,11113108,360.1715,0
1430.323029,11109352,360.09476,0
1430.324418,11113138,360.15472,0
1430.325806,11115181,360.19006,0
1430.327195,11110244,360.09683,0
1430.328584,11112835,360.14175,0
1430.329973,11108900,360.0579,0
1430.331362,11113220,360.16895,0
1430.332751,11104139,359.97894,0
1430.33414,11112952,360.13977,0
1430.335529,11113419,360.16394,0
1430.336918,11113514,360.13452,0
1430.338306,11114568,360.1743,0
1430.339695,11114351,360.16913,0
1430.341084,11114307,360.15894,0
1430.342473,11108611,360.0593,0
1430.343862,11113653,360.16583,0
1430.345251,11110631,360.1156,0
1430.34664,11111357,360.10306,0
1430.348029,11110198,360.07858,0
1430.349418,11111428,360.12115,0
1430.350806,11111820,360.1459,0
1430.352195,11113916,360.17075,0
1430.353584,11110876,360.0992,0
1430.354973,11111740,360.1176,0
1430.356362,11105105,360.02036,0
1430.357751,11112068,360.13904,0
1430.35914,11113710,360.17273,0
1430.360529,11113641,360.1566,0
1430.361918,11113265,360.15936,0
1430.363307,11113969,360.17905,0
1430.364695,11116235,360.23117,0
1430.366084,11111903,360.1386,0
1430.367473,11114625,360.20282,0
1430.368862,11113403,360.1727,0
1430.370251,11106407,360.03534,0
1430.37164,11113247,360.149,0
1430.373029,11115180,360.1843,0
1430.374418,11108292,360.07794,0
1430.375807,11112510,360.1457,0
1430.377195,11115019,360.18744,0
1430.378584,11107358,360.01233,0
1430.379973,11107933,360.047,0
1430.381362,11110534,360.08917,0
1430.382751,11115593,360.2147,0
1430.38414,11110987,360.12155,0
1430.385529,11114933,360.1712,0
1430.386918,11108114,360.04898,0
1430.388307,11111765,360.15164,0
1430.389695,11114249,360.17798,0
1430.391084,11105234,360.01822,0
1430.392473,11111875,360.13718,0
1430.393862,11114234,360.1827,0
1430.395251,11116465,360.23267,0
1430.39664,11105358,360.01785,0
1430.398029,11113949,360.15518,0
1430.399418,11109954,360.08954,0
1430.400807,11112038,360.15518,0
1430.402196,11115515,360.20007,0
1430.403584,11113578,360.17612,0
1430.404973,11111876,360.13257,0
1430.406362,11110862,360.0932,0
1430.407751,11108731,360.08252,0
1430.40914,11111604,360.12793,0
1430.410529,11108229,360.05264,0
1430.411918,11109923,360.0938,0
1430.413307,11114376,360.19635,0
1430.414696,11113756,360.16913,0
1430.416084,11112402,360.15186,0
1430.417473,11112906,360.1679,0
1430.418862,11112904,360.1581,0
1430.420251,11112237,360.15088,0
1430.42164,11109988,360.11896,0
1430.423029,11105959,359.9991,0
1430.424418,11109873,360.09683,0
1430.425807,11114194,360.17517,0
1430.427196,11116321,360.2438,0
1430.428584,11109322,360.08304,0
1430.429973,11108826,360.1016,0
1430.431362,11105024,360.0169,0
1430.432751,11109037,360.0765,0
1430.43414,11108901,360.08316,0
1430.435529,11112923,360.1765,0
1430.436918,11110396,360.1196,0
1430.438307,11113518,360.1668,0
1430.439696,11113132,360.18567,0
1430.441084,11113367,360.18005,0
1430.442473,11116385,360.22534,0
1430.443862,11114738,360.20404,0
1430.445251,11113774,360.17703,0
1430.44664,11113662,360.18094,0
1430.448029,11113010,360.15308,0
1430.449418,11108620,360.07953,0
1430.450807,11111619,360.14923,0
1430.452196,11111520,360.13306,0
1430.453584,11110735,360.1284,0
1430.454973,11114413,360.16776,0
1430.456362,11110501,360.10425,0
1430.457751,11110498,360.12143,0
1430.45914,11114714,360.1805,0
1430.460529,11110533,360.1021,0
1430.461918,11113926,360.18832,0
1430.463307,11110350,360.12402,0
1430.464696,11114131,360.16428,0
1430.466085,11110421,360.10086,0
1430.467473,11114054,360.19586,0
1430.468862,11101467,359.9612,0
1430.470251,11113271,360.1689,0
1430.47164,11109304,360.10342,0
1430.473029,11105757,360.03137,0
1430.474418,11111636,360.14642,0
1430.475807,11113403,360.15787,0
1430.477196,11112657,360.1525,0
1430.478585,11113505,360.17294,0
1430.479973,11107095,360.05045,0
1430.481362,11111499,360.15662,0
1430.482751,11116510,360.23782,0
1430.48414,11111919,360.14618,0
1430.485529,11112009,360.14532,0
1430.486918,11107888,360.0734,0
1430.488307,11111824,360.14474,0
1430.489696,11095147,359.84796,0
1430.491085,11115714,360.2207,0
1430.492473,11112924,360.16528,0
1430.493862,11103771,360.00018,0
1430.495251,11110028,360.10977,0
1430.49664,11113128,360.17047,0
1430.498029,11114413,360.19037,0
1430.499418,11110349,360.11798,0
1430.500807,11117032,360.236,0
1430.502196,11112851,360.15936,0
1430.503585,11106829,360.04816,0
1430.504973,11116666,360.22888,0
1430.506362,11106138,360.04358,0
1430.507751,11112439,360.16107,0
1430.50914,11110174,360.13562,0
1430.510529,11109737,360.08328,0
1430.511918,11108679,360.08585,0
1430.513307,11110909,360.12744,0
1430.514696,11113443,360.17615,0
1430.516085,11110634,360.1179,0
1430.517474,11114037,360.17798,0
1430.518862,11108599,360.07574,0
1430.520251,11105284,360.02704,0
1430.52164,11114736,360.21457,0
1430.523029,11113216,360.18744,0
1430.524418,11112728,360.19025,0
1430.525807,11110669,360.12613,0
1430.527196,11108585,360.09912,0
1430.528585,11115829,360.2256,0
1430.529974,11113697,360.20493,0
1430.531362,11109824,360.1068,0
1430.532751,11113661,360.1878,0
1430.53414,11114926,360.1848,0
1430.535529,11109098,360.11652,0
1430.536918,11112022,360.1539,0
1430.538307,11110873,360.14655,0
1430.539696,11110576,360.12457,0
1430.541085,11107640,360.07806,0
1430.542474,11109110,360.1135,0
1430.543862,11112824,360.1727,0
1430.545251,11110343,360.1507,0
1430.54664,11111376,360.16446,0
1430.548029,11112885,360.18744,0
1430.549418,11110770,360.16452,0
1430.550807,11113230,360.1977,0
1430.552196,11112203,360.19003,0
1430.553585,11111980,360.18863,0
1430.554974,11108216,360.10394,0
1430.556362,11111310,360.16513,0
1430.557751,11112611,360.17975,0
1430.55914,11110369,360.12106,0
1430.560529,11112189,360.1827,0
1430.561918,11108857,360.1218,0
1430.563307,11114599,360.23886,0
1430.564696,11110123,360.14377,0
1430.566085,11113149,360.19858,0
1430.567474,11114155,360.24075,0
1430.568862,11110292,360.13043,0
1430.570251,11101630,360.00305,0
1430.57164,11110801,360.15115,0
1430.573029,11114925,360.23907,0
1430.574418,11113387,360.20184,0
1430.575807,11113176,360.21997,0
1430.577196,11110451,360.13922,0
1430.578585,11113941,360.22946,0
1430.579974,11111043,360.1797,0
1430.581363,11106224,360.08215,0
1430.582751,11110096,360.14337,0
1430.58414,11105350,360.06107,0
1430.585529,11117372,360.28177,0
1430.586918,nan,nan,176
1430.588307,nan,nan,180
1430.589696,nan,nan,164
1430.591085,nan,nan,160
1430.592474,nan,nan,160
1430.593863,nan,nan,160
1430.595251,nan,nan,160
1430.59664,nan,nan,128
1430.598029,nan,nan,128
1430.599418,nan,nan,128
1430.600807,nan,nan,128
1430.602196,nan,nan,128
1430.603585,nan,nan,128
1430.604974,11111044,360.23697,0
1430.606363,11115341,360.30127,0
1430.607751,11115050,360.2927,0
1430.60914,11115307,360.29062,0
1430.610529,11113637,360.26627,0
1430.611918,11112964,360.25772,0
1430.613307,11115127,360.3116,0
1430.614696,11114550,360.28943,0
1430.616085,11112159,360.2499,0
1430.617474,11115939,360.3101,0
1430.618863,11115248,360.31046,0
1430.620251,11115000,360.29773,0
1430.62164,11114592,360.30017,0
1430.623029,11114018,360.28754,0
1430.624418,11115865,360.3191,0
1430.625807,11114542,360.29776,0
1430.627196,11111807,360.24463,0
1430.628585,11115632,360.32135,0
1430.629974,11115568,360.31332,0
1430.631363,11114679,360.30038,0
1430.632751,11113135,360.27402,0
1430.63414,11114545,360.2999,0
1430.635529,11114239,360.28506,0
1430.636918,11115578,360.32468,0
1430.638307,11116669,360.33557,0
1430.639696,11114072,360.29565,0
1430.641085,11114111,360.30273,0
1430.642474,11114923,360.31445,0
1430.643863,11115499,360.32138,0
1430.645252,11115044,360.31055,0
1430.64664,11115233,360.32214,0
1430.648029,11115494,360.32806,0
1430.649418,11113509,360.28745,0
1430.650807,11114867,360.30084,0
1430.652196,11114490,360.30713,0
1430.653585,11115109,360.31638,0
1430.654974,11114906,360.2991,0
1430.656363,11113143,360.29013,0
1430.657752,11115147,360.31412,0
1430.65914,11116085,360.33838,0
1430.660529,11114361,360.30643,0
1430.661918,11115611,360.3253,0
1430.663307,11114397,360.30676,0
1430.664696,11113718,360.2946,0
1430.666085,11115425,360.32025,0
1430.667474,11114224,360.3093,0
1430.668863,11113739,360.30377,0
1430.670252,11111661,360.26263,0
1430.67164,11113295,360.28873,0
1430.673029,11114302,360.30508,0
1430.674418,11114863,360.3147,0
1430.675807,11115319,360.3232,0
1430.677196,11115796,360.3396,0
1430.678585,11115007,360.3219,0
1430.679974,11116119,360.32678,0
1430.681363,11115347,360.3276,0
1430.682752,11115817,360.32755,0
1430.68414,11113844,360.28717,0
1430.685529,11114514,360.31042,0
1430.686918,11115514,360.30585,0
1430.688307,11114207,360.30157,0
1430.689696,11115418,360.3258,0
1430.691085,11113198,360.284,0
1430.692474,11115430,360.3269,0
1430.693863,11115754,360.33453,0
1430.695252,11115855,360.33508,0
1430.69664,11112028,360.26993,0
1430.698029,11114666,360.3046,0
1430.699418,11114380,360.31113,0
1430.700807,11114822,360.31754,0
1430.702196,11115457,360.32623,0
1430.703585,11114121,360.2963,0
1430.704974,11114996,360.32593,0
1430.706363,11114698,360.32108,0
1430.707752,11115585,360.33307,0
1430.709141,11114934,360.33163,0
1430.710529,11115584,360.3363,0
1430.711918,11114700,360.31363,0
1430.713307,11114642,360.3122,0
1430.714696,11114636,360.31888,0
1430.716085,11114611,360.31693,0
1430.717474,11115547,360.32535,0
1430.718863,11116457,360.34613,0
1430.720252,11114648,360.30167,0
1430.721641,11115702,360.33063,0
1430.723029,11115349,360.31934,0
1430.724418,11114417,360.30975,0
1430.725807,11114174,360.30725,0
1430.727196,11115032,360.32275,0
1430.728585,11116535,360.35428,0
1430.729974,11116047,360.34137,0
1430.731363,11114777,360.31152,0
1430.732752,11115058,360.32324,0
1430.734141,11115289,360.32547,0
1430.735529,11113859,360.29987,0
1430.736918,11115704,360.33948,0
1430.738307,11116943,360.3518,0
1430.739696,11116300,360.3472,0
1430.741085,11115578,360.3313,0
1430.742474,11116429,360.346,0
1430.743863,11116116,360.3352,0
1430.745252,11115435,360.32227,0
1430.746641,11116180,360.34637,0
1430.748029,11116839,360.34625,0
1430.749418,11116607,360.35147,0
1430.750807,11115658,360.3343,0
1430.752196,11115188,360.32712,0
1430.753585,11114875,360.31082,0
1430.754974,11114898,360.31934,0
1430.756363,11116918,360.35492,0
1430.757752,11115358,360.3317,0
1430.759141,11116605,360.35965,0
1430.760529,11114661,360.32608,0
1430.761918,11115701,360.34113,0
1430.763307,11116372,360.3465,0
1430.764696,11115077,360.33304,0
1430.766085,11115397,360.32883,0
1430.767474,11116225,360.34894,0
1430.768863,11115556,360.3366,0
1430.770252,11115056,360.32196,0
1430.771641,11116277,360.33774,0
1430.773029,11116723,360.34775,0
1430.774418,11116226,360.3403,0
1430.775807,11115847,360.34097,0
1430.777196,11115222,360.32782,0
1430.778585,11116686,360.3531,0
1430.779974,11115843,360.33896,0
1430.781363,11116715,360.35706,0
1430.782752,11115257,360.32547,0
1430.784141,11116357,360.3545,0
1430.78553,11117339,360.3766,0
1430.786918,11116203,360.3526,0
1430.788307,11117721,360.3788,0
1430.789696,11116247,360.3538,0
1430.791085,11115722,360.35135,0
1430.792474,11117697,360.37396,0
1430.793863,11116573,360.36014,0
1430.795252,11116604,360.36237,0
1430.796641,11115202,360.33157,0
1430.79803,11116681,360.35855,0
1430.799418,11116601,360.34613,0
1430.800807,11114764,360.33197,0
1430.802196,11116990,360.3678,0
1430.803585,11115529,360.34042,0
1430.804974,11115651,360.34955,0
1430.806363,11116737,360.36505,0
1430.807752,11114624,360.32693,0
1430.809141,11115873,360.3501,0
1430.81053,11116484,360.36035,0
1430.811918,11115905,360.35242,0
1430.813307,11114654,360.32144,0
1430.814696,11116087,360.349,0
1430.816085,11114541,360.31042,0
1430.817474,11115896,360.34787,0
1430.818863,11115799,360.34656,0
1430.820252,11116910,360.3704,0
1430.821641,11116324,360.3671,0
1430.82303,11116741,360.36267,0
1430.824418,11116380,360.36475,0
1430.825807,11114643,360.32315,0
1430.827196,11115636,360.34158,0
1430.828585,11116836,360.3759,0
1430.829974,11116376,360.33936,0
1430.831363,11115615,360.33914,0
1430.832752,11116664,360.36673,0
1430.834141,11115595,360.33725,0
1430.83553,11115821,360.35806,0
1430.836918,11114577,360.3321,0
1430.838307,11116622,360.3654,0
1430.839696,11116488,360.3473,0
1430.841085,11116116,360.36398,0
1430.842474,11115060,360.32492,0
1430.843863,11116329,360.36545,0
1430.845252,11114649,360.34082,0
1430.846641,11115796,360.34885,0
1430.84803,11117077,360.37207,0
1430.849418,11116154,360.35522,0
1430.850807,11116063,360.34872,0
1430.852196,11116607,360.37384,0
1430.853585,11114182,360.3334,0
1430.854974,11115382,360.34406,0
1430.856363,11116168,360.37375,0
1430.857752,11117048,360.37622,0
1430.859141,11114334,360.327,0
1430.86053,11114370,360.33505,0
1430.861918,11116027,360.364,0
1430.863307,11115851,360.35986,0
1430.864696,11116227,360.35974,0
1430.866085,11116420,360.36652,0
1430.867474,11115126,360.3351,0
1430.868863,11116749,360.37543,0
1430.870252,11117819,360.387,0
1430.871641,11117060,360.37115,0
1430.87303,11116479,360.3768,0
1430.874419,11116367,360.37054,0
1430.875807,11117492,360.3875,0
1430.877196,11115603,360.36578,0
1430.878585,11115937,360.35547,0
1430.879974,11115939,360.36484,0
1430.881363,11116349,360.37216,0
1430.882752,11116853,360.37985,0
