time, flux, empty
3305.750591313, 0.999606165,
3305.771026943, 0.999610561,
3305.791462373, 0.999527502,
3305.811898003, 0.999657424,
3305.832333532, 0.999519377,
3305.852768961, 0.999524954,
3305.873204590, 0.999553503,
3305.893640119, 0.999595478,
3305.914075547, 0.999600013,
3305.934511175, 0.999553317,
3305.954946703, 0.999583378,
3305.975382131, 0.999590753,
3305.995817758, 0.999597548,
3306.016253285, 0.999603717,
3306.036688812, 0.999614988,
3306.057124338, 0.999627174,
3306.077559865, 0.999684671,
3306.097995391, 0.999628979,
3306.118430916, 0.999623682,
3306.159301867, 0.999661282,
3306.179737492, 0.999672702,
3306.200173017, 0.999786599,
3306.220608441, 0.999791154,
3306.241044065, 0.999780766,
3306.261479589, 0.999811750,
3306.281915013, 0.999834775,
3306.302350636, 0.999885318,
3306.322786160, 0.999930181,
3306.343221582, 0.999997759,
3306.363657205, 1.000030541,
3306.384092727, 0.999994788,
3306.404528150, 1.000026691,
3306.424963771, 1.000024981,
3306.445399293, 1.000030333,
3306.465834914, 0.999984243,
3306.486270335, 1.000040976,
3306.506705856, 1.000074117,
3306.527141477, 1.000129452,
3306.588448036, 1.000090478,
3306.608883556, 1.000107963,
3306.629318975, 1.000153530,
3306.649754594, 1.000125084,
3306.670190112, 1.000176591,
3306.690625531, 1.000243892,
3306.711061149, 1.000273535,
3306.731496667, 1.000339087,
3306.751932084, 1.000328140,
3306.772367702, 1.000351515,
3306.792803219, 1.000398406,
3306.813238636, 1.000349035,
3306.833674252, 1.000358581,
3306.854109768, 1.000356125,
3306.874545184, 1.000423330,
3306.894980800, 1.000510690,
3306.915416215, 1.000553085,
3306.935851730, 1.000578129,
3306.956287345, 1.000599407,
3306.976722860, 1.000567593,
3306.997158274, 1.000682774,
3307.017593889, 1.000630759,
3307.058464916, 1.000706501,
3307.078900429, 1.000624960,
3307.119771555, 1.000679486,
3307.140206967, 1.000680662,
3307.160642479, 1.000608225,
3307.181078091, 1.000670141,
3307.201513503, 1.000682990,
3307.221949014, 1.000763816,
3307.242384625, 1.000798683,
3307.262820036, 1.000818759,
3307.283255546, 1.000842794,
3307.303691157, 1.000863384,
3307.324126567, 1.000938299,
3307.344562076, 1.000910229,
3307.364997686, 1.000963403,
3307.385433095, 1.001041637,
3307.405868604, 1.001076082,
3307.426304212, 1.001102330,
3307.446739721, 1.001108899,
3307.467175129, 1.001083864,
3307.487610736, 1.001085364,
3307.508046244, 1.001247134,
3307.569352765, 1.001405795,
3307.589788171, 1.001342470,
3307.610223777, 1.001299842,
3307.630659283, 1.001244449,
3307.651094689, 1.001260414,
3307.671530294, 1.001241072,
3307.691965699, 1.001241408,
3307.712401304, 1.001302422,
3307.732836808, 1.001328459,
3307.753272212, 1.001363986,
3307.773707816, 1.001448500,
3307.794143319, 1.001428305,
3307.814578823, 1.001407125,
3307.835014326, 1.001471927,
3307.855449829, 1.001425882,
3307.875885331, 1.001522705,
3307.896320833, 1.001498458,
3307.916756335, 1.001479344,
3307.937191837, 1.001505614,
3307.957627438, 1.001547672,
3307.978062839, 1.001536992,
3307.998498340, 1.001567220,
3308.018933940, 1.001523478,
3308.039369341, 1.001571852,
3308.059804840, 1.001567892,
3308.080240440, 1.001525465,
3308.100675839, 1.001518018,
3308.121111338, 1.001603035,
3308.141546937, 1.001491473,
3308.161982336, 1.001507778,
3308.182417834, 1.001499744,
3308.202853432, 1.001548414,
3308.223288829, 1.001564225,
3308.243724327, 1.001593851,
3308.284595421, 1.001546134,
3308.305030817, 1.001466164,
3308.325466413, 1.001520229,
3308.345901909, 1.001480234,
3308.366337405, 1.001439848,
3308.386772900, 1.001386124,
3308.407208295, 1.001445346,
3308.427643890, 1.001385709,
3308.448079384, 1.001375352,
3308.468514778, 1.001348555,
3308.488950372, 1.001405319,
3308.509385866, 1.001367591,
3308.529821259, 1.001420449,
3308.550256852, 1.001368831,
3308.570692345, 1.001362609,
3308.591127737, 1.001327577,
3308.611563329, 1.001323088,
3308.631998821, 1.001343554,
3308.652434313, 1.001280997,
3308.672869804, 1.001280603,
3308.693305295, 1.001274786,
3308.713740786, 1.001310246,
3308.734176276, 1.001298472,
3308.775047256, 1.001261411,
3308.795482846, 1.001186688,
3308.815918235, 1.001180679,
3308.836353724, 1.001097929,
3308.856789312, 1.001111822,
3308.897660189, 1.001149913,
3308.918095776, 1.001085493,
3308.938531164, 1.001147411,
3308.958966651, 1.001071596,
3308.979402238, 1.001052192,
3309.020273111, 1.000958458,
3309.040708697, 1.000916071,
3309.061144082, 1.000863378,
3309.081579668, 1.000834270,
3309.102015153, 1.000868976,
3309.122450538, 1.000856247,
3309.142886122, 1.000862370,
3309.163321606, 1.000852891,
3309.183756990, 1.000860412,
3309.204192574, 1.000812503,
3309.224628057, 1.000766446,
3309.245063440, 1.000766096,
3309.265499023, 1.000709138,
3309.285934505, 1.000694333,
3309.306369887, 1.000639315,
3309.326805469, 1.000655929,
3309.347240951, 1.000659130,
3309.367676332, 1.000645805,
3309.388111913, 1.000677519,
3309.408547393, 1.000669560,
3309.428982774, 1.000698483,
3309.449418353, 1.000579332,
3309.469853833, 1.000645234,
3309.510724792, 1.000601991,
3309.531160270, 1.000508511,
3309.551595749, 1.000546325,
3309.572031227, 1.000541423,
3309.592466705, 1.000515813,
3309.612902182, 1.000510858,
3309.633337760, 1.000528735,
3309.653773137, 1.000394104,
3309.674208613, 0.999990070,
3309.694644190, 0.999846404,
3309.715079566, 0.999886180,
3309.735515042, 0.999917482,
3309.755950617, 0.999876685,
3309.776385992, 0.999861757,
3309.796821467, 0.999903140,
3309.817257042, 1.000236463,
3309.837692416, 1.000185285,
3309.858127990, 1.000203369,
3309.878563463, 1.000247212,
3309.898998837, 1.000260876,
3309.919434410, 1.000231770,
3309.939869782, 1.000316439,
3309.960305255, 1.000255286,
3309.980740827, 1.000258785,
3310.001176299, 1.000231996,
3310.021611670, 1.000306902,
3310.042047241, 1.000228080,
3310.062482712, 1.000249095,
3310.082918082, 1.000228488,
3310.103353653, 1.000179185,
3310.123789123, 1.000195000,
3310.144224492, 1.000208076,
3310.164660061, 1.000202242,
3310.185095530, 1.000229324,
3310.205530899, 1.000162832,
3310.246401935, 1.000175003,
3310.266837303, 1.000195274,
3310.287272871, 1.000134085,
3310.307708338, 1.000102075,
3310.328143804, 1.000122294,
3310.348579271, 1.000125041,
3310.369014737, 0.999902840,
3310.389450203, 0.999870905,
3310.409885669, 0.999957946,
3310.430321134, 1.000020977,
3310.450756599, 1.000015239,
3310.471192163, 1.000045805,
3310.491627528, 1.000078735,
3310.512062992, 0.999999755,
3310.532498555, 1.000022803,
3310.552933919, 1.000018000,
3310.573369382, 1.000023081,
3310.593804944, 0.999969789,
3310.614240307, 1.000073087,
3310.634675869, 1.000150618,
3310.655111231, 1.000201357,
3310.675546692, 1.000222651,
3310.695982253, 1.000189757,
3310.716417614, 1.000257108,
3310.736853075, 1.000232490,
3310.757288635, 1.000228531,
3310.777723995, 1.000191487,
3310.798159454, 1.000254952,
3310.818595014, 1.000289678,
3310.839030472, 1.000327350,
3310.859465831, 1.000404454,
3310.879901389, 1.000404180,
3310.900336847, 1.000473844,
3310.920772205, 1.000570491,
3310.941207762, 1.000527504,
3310.961643219, 1.000580175,
3310.982078576, 1.000488145,
3311.002514132, 1.000531445,
3311.022949588, 1.000532839,
3311.043384944, 1.000549250,
3311.063820499, 1.000613975,
3311.084255955, 1.000672031,
3311.104691309, 1.000741737,
3311.125126864, 1.000741765,
3311.145562318, 1.000816274,
3311.165997772, 1.000729571,
3311.186433225, 0.998468334,
3311.227304131, 1.000891395,
3311.247739584, 1.000890672,
3311.268175036, 1.000904359,
3311.288610487, 1.000924979,
3311.329481390, 1.000826628,
3311.349916841, 1.000897791,
3311.370352292, 1.000898783,
3311.390787742, 1.000957415,
3311.411223292, 1.000868419,
3311.431658741, 0.996689622,
3311.472529639, 1.001086110,
3311.492964988, 1.000913944,
3311.513400436, 1.000964304,
3311.533835984, 1.000863429,
3311.554271332, 1.000851904,
3311.574706779, 1.000806226,
3311.595142326, 1.000837246,
3311.615577673, 1.000780470,
3311.636013119, 1.000798833,
3311.676884111, 1.000682293,
3311.717755001, 1.000897736,
3311.738190446, 1.000759293,
3311.758625790, 1.000763453,
3311.779061334, 1.000707001,
3311.799496778, 1.000623243,
3311.819932121, 1.000632982,
3311.840367664, 1.000640967,
3311.860803107, 1.000585533,
3311.881238449, 1.000679246,
3311.901673991, 1.000566406,
3311.922109433, 1.000566371,
3311.962980315, 1.000940516,
3311.983415756, 1.000983115,
3312.003851196, 1.001056845,
3312.024286636, 1.001013729,
3312.044722076, 1.001020519,
3312.065157516, 1.001020610,
3312.085592954, 1.000917790,
3312.106028393, 1.000804408,
3312.126463832, 1.000806196,
3312.146899370, 1.000711624,
3312.167334707, 1.000717470,
3312.187770145, 1.000706930,
3312.208205582, 1.000817816,
3312.228641018, 1.000758332,
3312.249076355, 1.000686871,
3312.269511891, 1.000620975,
3312.289947326, 1.000529516,
3312.310382862, 1.000509620,
3312.330818197, 1.000533886,
3312.351253631, 1.000496055,
3312.371689166, 1.000528319,
3312.392124500, 1.000509829,
3312.412559934, 1.000512986,
3312.453430800, 1.000807816,
3312.473866232, 1.000762599,
3312.494301765, 1.000879187,
3312.514737197, 1.000916819,
3312.535172528, 1.000983798,
3312.555608060, 1.000961847,
3312.576043491, 1.000963727,
3312.596478821, 1.000806178,
3312.616914351, 1.000792958,
3312.637349782, 1.000771632,
3312.657785111, 1.000928738,
3312.678220640, 1.000877742,
3312.698656069, 1.000945796,
3312.719091398, 1.000882820,
3312.739526926, 1.000834583,
3312.759962354, 1.000773777,
3312.780397681, 1.000686321,
3312.800833209, 1.000707186,
3312.821268635, 1.000737676,
3312.841704062, 1.000682130,
3312.862139488, 1.000631157,
3312.882574914, 1.000586077,
3312.903010340, 1.000595046,
3312.923445765, 1.000537961,
3312.943881189, 1.000557972,
3312.964316614, 1.000503919,
3312.984752038, 1.000508525,
3313.005187462, 1.000518800,
3313.025622785, 1.000466908,
3313.046058308, 1.000467214,
3313.066493731, 1.000517619,
3313.086929053, 1.000454145,
3313.107364576, 1.000411573,
3313.127799997, 1.000431202,
3313.148235519, 0.999917057,
3313.189106260, 1.000833505,
3313.209541781, 1.000821041,
3313.229977100, 1.000814816,
3313.250412520, 1.000555130,
3313.270848039, 1.000563105,
3313.291283358, 1.000647757,
3313.311718777, 1.000659561,
3313.352589713, 1.000500515,
3313.373025030, 1.000367185,
3313.393460548, 1.000372455,
3313.434331281, 1.000300333,
3313.454766797, 1.000213343,
3313.475202213, 1.000239559,
3313.495637528, 1.000271205,
3313.516073043, 1.000147486,
3313.536508458, 1.000097351,
3313.556943773, 1.000047520,
3313.577379287, 0.999897124,
3313.597814700, 0.999850320,
3313.618250014, 0.999834339,
3313.638685526, 0.999766668,
3313.659120939, 0.999726203,
3313.699991763, 0.999464828,
3313.720427175, 0.999436502,
3313.740862486, 0.999412289,
3313.761297997, 0.999327309,
3313.781733408, 0.999324249,
3313.802168818, 0.999289652,
3313.822604227, 0.999170644,
3313.843039637, 0.999113620,
3313.863474946, 0.999104189,
3313.883910455, 0.999144109,
3313.924781171, 0.999149439,
3313.945216679, 0.999138578,
3313.965652086, 0.999105443,
3313.986087393, 0.999008154,
3314.006522899, 0.998928203,
3314.026958306, 0.998874682,
3314.047393812, 0.998792450,
3314.067829117, 0.998727181,
3314.088264522, 0.998647886,
3314.108700027, 0.998630432,
3314.129135332, 0.998503944,
3314.170006239, 0.998760588,
3314.190441643, 0.998621393,
3314.210876946, 0.998518954,
3314.231312448, 0.998471328,
3314.251747851, 0.998412698,
3314.272183153, 0.998381811,
3314.292618654, 0.998309462,
3314.313054056, 0.998140491,
3314.333489356, 0.998110522,
3314.353924857, 0.998027265,
3314.374360257, 0.998063102,
3314.415231056, 0.998435718,
3314.435666455, 0.998323586,
3314.456101754, 0.998171879,
3314.476537252, 0.998096712,
3314.496972550, 0.998004060,
3314.517408048, 0.997975886,
3314.537843445, 0.997957621,
3314.558278742, 0.997928234,
3314.578714138, 0.997769674,
3314.599149635, 0.997707650,
3314.619585030, 0.997660163,
3314.640020326, 0.997647660,
3314.660455821, 0.997470358,
3314.680891215, 0.997441115,
3314.701326510, 0.997379707,
3314.721762004, 0.997312966,
3314.742197397, 0.997301914,
3314.762632691, 0.997288698,
3314.783068183, 0.997208958,
3314.803503576, 0.997182489,
3314.823938868, 0.997092604,
3314.844374360, 0.997162349,
3314.864809751, 0.997338273,
3314.905680533, 0.997457922,
3314.926115923, 0.997522091,
3314.946551313, 0.997578431,
3314.966986703, 0.997520346,
3314.987422092, 0.997595026,
3315.007857581, 0.997618836,
3315.028292969, 0.997621202,
3315.048728257, 0.997618579,
3315.069163745, 0.997571870,
3315.089599133, 0.997672491,
3315.110034419, 0.997689835,
3315.130469906, 0.997645842,
3315.150905292, 0.997660882,
3315.171340578, 0.997629576,
3315.191776064, 0.997714887,
3315.212211449, 0.997741210,
3315.232646734, 0.997722693,
3315.253082218, 0.997668596,
3315.273517502, 0.997678560,
3315.293952885, 0.997715295,
3315.314388369, 0.997715900,
3315.334823652, 0.997751090,
3315.355259034, 0.997743725,
3315.416565180, 0.997921281,
3315.437000661, 0.997883319,
3315.457436041, 0.997998836,
3315.477871322, 0.997979497,
3315.498306802, 0.998024499,
3315.518742181, 0.998001452,
3315.539177460, 0.998046954,
3315.559612939, 0.998044896,
3315.580048317, 0.998107726,
3315.600483596, 0.998133181,
3315.620919073, 0.998252230,
3315.641354450, 0.998306099,
3315.661789727, 0.998243824,
3315.682225204, 0.998440482,
3315.702660580, 0.998280371,
3315.723095956, 0.998405484,
3315.743531331, 0.998501319,
3315.763966706, 0.998572522,
3315.784402081, 0.998668659,
3315.804837455, 0.998747067,
3315.825272829, 0.998743973,
3315.845708203, 0.998805856,
3315.886578949, 0.998803941,
3315.968320436, 0.998997907,
3315.988755807, 0.999133633,
3316.009191177, 0.999161311,
3316.029626547, 0.999212540,
3316.050062017, 0.999198668,
3316.070497286, 0.999247547,
3316.090932755, 0.999309999,
3316.131803392, 0.999434487,
3316.152238860, 0.999410243,
3316.172674127, 0.999561827,
3316.193109495, 0.999572770,
3316.213544961, 0.999674544,
3316.233980228, 0.999652593,
3316.254415593, 0.999719787,
3316.274851059, 0.999767262,
3316.295286424, 0.999829384,
3316.315721689, 0.999811485,
3316.336157153, 0.999922426,
3316.377027781, 0.999906698,
3316.397463244, 0.999969991,
3316.417898607, 1.000007096,
3316.438333869, 1.000054668,
3316.458769331, 1.000131613,
3316.479204693, 1.000150406,
3316.499639954, 1.000155969,
3316.520075415, 1.000233992,
3316.540510776, 1.000278731,
3316.560946136, 1.000330980,
3316.581381496, 1.000422956,
3316.601816855, 1.000447923,
3316.622252214, 1.000470265,
3316.642687573, 1.000527043,
3316.663122931, 1.000576703,
3316.683558289, 1.000605947,
3316.703993746, 1.000682950,
3316.724429003, 1.000724105,
3316.744864360, 1.000706882,
3316.765299816, 1.000785905,
3316.785735072, 1.000857430,
3316.806170427, 1.000881949,
3316.826605783, 1.000887779,
3316.867476392, 1.000833465,
3316.887911846, 1.000841014,
3316.908347199, 1.000857546,
3316.928782552, 1.000920056,
3316.949217905, 1.000979411,
3316.969653257, 1.000910345,
3316.990088609, 1.000972414,
3317.010523961, 1.001028390,
3317.030959312, 1.001027515,
3317.051394663, 1.001095009,
3317.071830013, 1.001057232,
3317.092265363, 1.001060699,
3317.112700713, 1.001138609,
3317.133136162, 1.001147128,
3317.153571411, 1.001113047,
3317.174006759, 1.001148477,
3317.194442207, 1.001153933,
3317.214877455, 1.001179006,
3317.235312902, 1.001260577,
3317.255748249, 1.001228971,
3317.276183496, 1.001198885,
3317.296618942, 1.001169325,
3317.317054287, 1.001234630,
3317.378360322, 1.001196685,
3317.398795666, 1.001224790,
3317.419231010, 1.001294791,
3317.439666353, 1.001183407,
3317.460101696, 1.001187824,
3317.480537038, 1.001230011,
3317.500972381, 1.001263885,
3317.521407722, 1.001208980,
3317.541843064, 1.001212747,
3317.562278404, 1.001207416,
3317.582713645, 1.001256840,
3317.603149085, 1.001218751,
3317.623584425, 1.001258834,
3317.644019664, 1.001212667,
3317.664455103, 1.001218943,
3317.684890442, 1.001221661,
3317.705325680, 1.001172064,
3317.725761117, 1.001165668,
3317.746196455, 1.001124153,
3317.766631792, 1.001199672,
3317.787067128, 1.001176805,
3317.807502464, 1.001164636,
3317.848373135, 1.001079412,
3317.868808470, 1.000976572,
3317.889243805, 1.001001563,
3317.909679139, 1.001064740,
3317.930114473, 1.001002125,
3317.950549806, 1.001018152,
3317.970985239, 1.000988540,
3317.991420471, 1.001063726,
3318.011855803, 1.000984712,
3318.032291235, 1.000935487,
3318.052726466, 1.000959939,
3318.073161797, 1.000910185,
3318.093597228, 1.000906849,
3318.114032458, 1.000897915,
3318.134467788, 1.000896324,
3318.154903217, 1.000812433,
3318.175338446, 1.000823349,
3318.195773774, 1.000870910,
3318.216209202, 1.000791213,
3318.257079757, 1.000804716,
3318.277515184, 1.000782685,
3318.297950410, 1.000696827,
3318.338821162, 1.000742194,
3318.359256487, 1.000685749,
3318.379691712, 1.000584239,
3318.400127136, 1.000549571,
3318.420562360, 1.000504016,
3318.440997784, 1.000522930,
3318.461433107, 1.000469861,
3318.481868330, 1.000460097,
3318.502303752, 1.000499653,
3318.522739074, 1.000433327,
3318.543174295, 1.000424476,
3318.563609717, 1.000438309,
3318.584045038, 1.000364363,
3318.604480358, 1.000304764,
3318.624915677, 1.000378307,
3318.645350997, 1.000379878,
3318.665786316, 1.000330982,
3318.686221635, 1.000297856,
3318.706656953, 1.000321495,
3318.727092271, 1.000245856,
3318.747527589, 1.000229169,
3318.767962905, 1.000251826,
3318.788398222, 1.000202181,
3318.808833638, 1.000264008,
3318.829268854, 1.000196760,
3318.849704169, 1.000208918,
3318.870139584, 1.000191296,
3318.890574799, 1.000177331,
3318.911010113, 1.000120024,
3318.931445527, 1.000096501,
3318.951880740, 1.000174034,
3318.972316053, 1.000169394,
3318.992751465, 1.001152009,
3319.013186677, 1.000147898,
3319.033621989, 0.994418168,
3319.074492711, 0.999946224,
3319.094927921, 0.999971070,
3319.115363231, 0.999933816,
3319.135798541, 0.999961284,
3319.156233850, 1.000001078,
3319.176669259, 0.999969070,
3319.197104467, 0.999969001,
3319.217539775, 0.999970393,
3319.237975183, 0.999957744,
3319.258410390, 0.999948898,
3319.278845696, 0.999909853,
3319.340151614, 0.999992671,
3319.360587019, 0.999892038,
3319.381022223, 0.999990586,
3319.401457528, 1.000030582,
3319.421892931, 1.000004433,
3319.442328234, 0.999986943,
3319.462763437, 0.999913211,
3319.483198840, 0.999922040,
3319.503634142, 0.999954934,
3319.524069343, 0.999996393,
3319.585375245, 0.999930645,
3319.605810646, 0.999876442,
3319.626245945, 0.999969829,
3319.646681344, 1.000053034,
3319.667116543, 1.000078175,
3319.687551841, 1.000145380,
3319.707987239, 1.000119349,
3319.748857733, 1.000127404,
3319.769293130, 1.000052172,
3319.789728326, 1.000100026,
3319.810163622, 1.000118323,
3319.830598917, 1.000180018,
3319.871469506, 1.000241201,
3319.891904800, 1.000275826,
3319.912340094, 1.000253444,
3319.932775387, 1.000282936,
3319.953210680, 1.000306149,
3319.973645972, 1.000278429,
3319.994081264, 1.000242717,
3320.014516655, 1.000285550,
3320.055387137, 1.000256718,
3320.075822527, 1.000280346,
3320.096257717, 1.000400322,
3320.116693006, 1.000402150,
3320.137128395, 1.000392228,
3320.157563584, 1.000391657,
3320.177998872, 1.000470373,
3320.198434259, 1.000420165,
3320.218869446, 1.000494374,
3320.239304734, 1.000587636,
3320.259740120, 1.000563421,
3320.280175406, 1.000593360,
3320.300610591, 1.000621187,
3320.321045976, 1.000633340,
3320.341481261, 1.000542894,
3320.361916445, 1.000470586,
3320.382351829, 1.000502193,
3320.402787112, 1.000570523,
3320.423222295, 1.000627264,
3320.443657677, 1.000612831,
3320.464092959, 1.000627699,
3320.484528141, 1.000597978,
3320.504963522, 1.000453143,
3320.525398803, 1.000393444,
3320.545833983, 1.000440537,
3320.566269363, 1.000498390,
3320.586704643, 1.000524974,
3320.607139922, 1.000471716,
3320.627575200, 1.000443471,
3320.648010478, 1.000320524,
3320.668445656, 1.000169393,
3320.688881034, 1.001238528,
3320.709316310, 1.001857587,
3320.729751487, 0.998758427,
3320.750186863, 0.990622835,
3320.791057313, 1.000336315,
3320.811492688, 1.000342331,
3320.831927962, 1.000352167,
3320.852363136, 1.000341408,
3320.872798509, 1.000351171,
3320.893233782, 1.000387906,
3320.913668955, 1.000349849,
3320.934104327, 1.000380308,
3320.954539599, 1.000303265,
3320.974974870, 1.000256999,
3320.995410141, 1.000300023,
3321.015845411, 1.000248258,
3321.036280681, 1.000273314,
3321.056715950, 1.000261715,
3321.077151219, 1.000229535,
3321.097586588, 1.000225793,
3321.118021856, 1.000147742,
3321.138457024, 1.000180773,
3321.158892391, 1.000221922,
3321.179327658, 1.000139122,
3321.199762824, 1.000011331,
3321.220198190, 0.999717032,
3321.240633456, 1.000178788,
3321.281503985, 1.000186790,
3321.301939249, 1.000121450,
3321.322374413, 1.000169076,
3321.342809777, 1.000125964,
3321.363245039, 1.000109520,
3321.383680201, 1.000061246,
3321.404115564, 1.000060992,
3321.424550725, 0.999931924,
3321.444986086, 0.999930110,
3321.465421347, 0.999938455,
3321.485856507, 0.999890108,
3321.506291767, 0.999933025,
3321.526727126, 0.999842917,
3321.547162385, 0.999843510,
3321.567597544, 0.999878059,
3321.588032901, 0.999788139,
3321.608468159, 0.999728741,
3321.628903316, 0.999655871,
3321.649338673, 0.999624443,
3321.669773929, 0.999624409,
3321.690209085, 0.999592000,
3321.710644440, 0.999534795,
3321.731079695, 0.999553327,
3321.771950203, 0.999420094,
3321.792385457, 0.999330845,
3321.812820710, 0.999240416,
3321.833255963, 0.999287807,
3321.853691215, 0.999231825,
3321.874126467, 0.999160702,
3321.894561718, 0.999106335,
3321.914996969, 0.999102764,
3321.935432219, 0.999089694,
3321.955867570, 0.999027690,
3321.976302719, 0.999028859,
3321.996737968, 0.999036635,
3322.017173317, 0.998984493,
3322.037608465, 0.998951605,
3322.058043713, 0.998868552,
3322.078479060, 0.998830502,
3322.098914207, 0.998869509,
3322.119349453, 0.998795369,
3322.139784799, 0.998723304,
3322.160219945, 0.998622118,
3322.180655189, 0.998575779,
3322.201090434, 0.998594119,
3322.221525678, 0.998542465,
3322.241960922, 0.998470923,
3322.262396166, 0.998434954,
3322.282831408, 0.998377040,
3322.303266650, 0.998326248,
3322.323701892, 0.998198443,
3322.344137134, 0.998182943,
3322.364572375, 0.998165005,
3322.385007715, 0.998127894,
3322.405442855, 0.998131725,
3322.425878095, 0.998061770,
3322.446313434, 0.997902748,
3322.466748573, 0.997644643,
3322.507619149, 0.997764198,
3322.528054286, 0.997748913,
3322.548489524, 0.997667321,
3322.568924860, 0.997589163,
3322.589359996, 0.997532351,
3322.609795232, 0.997506136,
3322.630230567, 0.997451998,
3322.650665801, 0.997317759,
3322.671101035, 0.997275646,
3322.691536269, 0.997261192,
3322.711971503, 0.997195077,
3322.752841968, 0.997061503,
3322.773277199, 0.996896616,
3322.793712531, 0.996850902,
3322.814147662, 0.996866794,
3322.834582893, 0.996693476,
3322.855018222, 0.996685978,
3322.875453352, 0.996651619,
3322.895888582, 0.996560083,
3322.916323810, 0.996458785,
3322.936759038, 0.996342502,
3322.957194266, 0.996230241,
3322.977629593, 0.996311452,
3322.998064720, 0.996259132,
3323.018499947, 0.996212181,
3323.038935173, 0.996192754,
3323.059370398, 0.996126009,
3323.079805623, 0.996174526,
3323.100240848, 0.996118185,
3323.120676072, 0.996065407,
3323.141111296, 0.996003970,
3323.161546519, 0.995939982,
3323.181981742, 0.995873954,
3323.202416964, 0.995893319,
3323.263722628, 0.995920486,
3323.284157948, 0.995831119,
3323.304593068, 0.995777567,
3323.325028288, 0.995712371,
3323.345463607, 0.995631210,
3323.365898726, 0.995599256,
3323.386333944, 0.995556628,
3323.406769262, 0.995535783,
3323.427204378, 0.995542186,
3323.447639595, 0.995569863,
3323.488510127, 0.995486890,
3323.508945243, 0.995510250,
3323.529380558, 0.995453504,
3323.549815772, 0.995438361,
3323.570250886, 0.995353415,
3323.590686200, 0.995362349,
3323.611121413, 0.995342864,
3323.631556525, 0.995403351,
3323.651991837, 0.995394541,
3323.672427049, 0.995348818,
3323.692862160, 0.995358807,
3323.733732681, 0.995389071,
3323.754167791, 0.995479705,
3323.774603100, 0.995598067,
3323.795038209, 0.995662369,
3323.815473417, 0.995643519,
3323.835908725, 0.995597114,
3323.856343832, 0.995620687,
3323.876779039, 0.995600583,
3323.897214346, 0.995608623,
3323.917649552, 0.995717709,
3323.938084658, 0.995776857,
3323.958519963, 0.995757729,
3323.978955167, 0.995795174,
3323.999390272, 0.995818800,
3324.019825575, 0.995883753,
3324.040260778, 0.995939102,
3324.060695881, 0.995999694,
3324.081131183, 0.996027150,
3324.101566385, 0.996037469,
3324.122001487, 0.996080053,
3324.142436788, 0.995928498,
3324.162871988, 0.996162299,
3324.183307088, 0.996613475,
3324.224177586, 0.996122208,
3324.244612785, 0.996210877,
3324.265047983, 0.996322935,
3324.285483180, 0.996342689,
3324.305918377, 0.996462646,
3324.326353674, 0.996488170,
3324.346788770, 0.996641176,
3324.367223966, 0.996701399,
3324.387659261, 0.996740540,
3324.408094356, 0.996832604,
3324.428529550, 0.996988782,
3324.448964844, 0.997056457,
3324.469399937, 0.997185507,
3324.489835230, 0.997210925,
3324.510270322, 0.997322857,
3324.530705514, 0.997462259,
3324.551140805, 0.997530929,
3324.571575897, 0.997199607,
3324.592011087, 0.997011333,
3324.612446377, 0.997076018,
3324.632881466, 0.998983053,
3324.653316656, 1.000020397,
3324.673751944, 0.993952800,
3324.714622220, 0.997864652,
3324.735057507, 0.997989536,
3324.755492693, 0.998027552,
3324.775927780, 0.998082640,
3324.796363065, 0.998302662,
3324.816798251, 0.998367530,
3324.837233335, 0.998435177,
3324.857668619, 0.998527406,
3324.878103804, 0.998627535,
3324.898538887, 0.998704597,
3324.918974170, 0.998816340,
3324.959844434, 0.998208797,
3324.980279715, 0.998282282,
3325.000714896, 0.998352884,
3325.021149976, 0.998383162,
3325.041585256, 0.998522998,
3325.062020436, 0.998595855,
3325.082455615, 0.998943770,
3325.102890793, 0.999282505,
3325.123325971, 0.999224027,
3325.143761149, 0.999163172,
3325.164196426, 0.999298526,
3325.205066679, 0.999458213,
3325.225501954, 0.999453623,
3325.245937029, 0.999550253,
3325.266372204, 0.999541794,
3325.286807378, 0.999233440,
3325.307242552, 0.999240731,
3325.327677725, 0.999353126,
3325.348112898, 0.999424664,
3325.368548070, 0.999438964,
3325.388983142, 0.999462208,
3325.409418413, 0.999624858,
3325.429853584, 0.999982338,
3325.450288754, 0.999991216,
3325.470723924, 1.000066352,
3325.491159093, 1.000162282,
3325.511594262, 1.000220028,
3325.532029430, 1.000224411,
3325.552464598, 1.000220934,
3325.572899766, 1.000233385,
3325.593335033, 1.000236177,
3325.613770099, 1.000272689,
3325.634205265, 1.000311982,
3325.654640530, 1.000333548,
3325.675075595, 1.000385049,
3325.695510760, 1.000468711,
3325.715946024, 1.000501390,
3325.736381087, 1.000501981,
3325.756816250, 1.000480432,
3325.777251513, 1.000478350,
3325.797686575, 1.000489824,
3325.818121737, 1.000543239,
3325.838556997, 1.000603395,
3325.858992058, 1.000636564,
3325.879427218, 1.000488196,
3325.899862478, 1.000302025,
3325.940732695, 1.000376488,
3325.961167954, 1.000396433,
3325.981603111, 1.000311561,
3326.002038168, 1.000300695,
3326.022473425, 1.000290425,
3326.042908581, 1.000379266,
3326.063343637, 1.000375192,
3326.083778892, 1.000327703,
